identifier	slug
habitatmech:GOLD.9f9173804a	sand__41bd3609
habitatmech:GOLD.a006851e0a	thiocyanate
habitatmech:GOLD.a00c47c576	microbial_mats__a2a31086
habitatmech:GOLD.a00fd807eb	artificial_seawater
habitatmech:GOLD.a0372e2d63	microbial_mats__522cc2c0
habitatmech:GOLD.a043efaa03	auricle_pinna
habitatmech:GOLD.a06aa6619e	biocathode
habitatmech:GOLD.a12eda25e9	coral
habitatmech:GOLD.a16a79bd0c	agricultural_field__c2942601
habitatmech:GOLD.a170fb9296	sonicate_fluid__718e8d4f
habitatmech:GOLD.a179efbe4f	fallopian_tubes
habitatmech:GOLD.a18a70ae30	nutrient_removal
habitatmech:GOLD.a1c99dadfc	cellulose_associated_waste
habitatmech:GOLD.a1ffcf69e4	coalbed_water__7b06811d
habitatmech:GOLD.a220aa6bb0	brain__b2bb2ba8
habitatmech:GOLD.a23074d5fc	biofilter__45ef5753
habitatmech:GOLD.a233293e47	oomycetes
habitatmech:GOLD.a287a77880	diaphragm__3c058609
habitatmech:GOLD.a2b1243a87	wastewater__b5b1cb15
habitatmech:GOLD.a2d2eb3d96	anal_canal
habitatmech:GOLD.a2d3d5127a	wastewater__7fd6e093
habitatmech:GOLD.a3313b4785	carcinosarcoma
habitatmech:GOLD.a37f187bfe	excretory_system__37f93bb9
habitatmech:GOLD.a3c5e2adba	beehive_cerumen
habitatmech:GOLD.a3ca3bd7a0	proglacial_area
habitatmech:GOLD.a3f036bb36	thyroid__26be1bbd
habitatmech:GOLD.a415037452	parathyroid
habitatmech:GOLD.a4367ee9a0	organic_dairy_farm
habitatmech:GOLD.a48f74bacd	insectarium
habitatmech:GOLD.a4fbd284f6	pessonella
habitatmech:GOLD.a4fe9adfc7	sediment__0f723c05
habitatmech:GOLD.a50c61f322	doormat
habitatmech:GOLD.a55ac36e9b	trachea__fced00b0
habitatmech:GOLD.a596ba2414	sediment__cd41307f
habitatmech:GOLD.a5a75e9593	marine_media
habitatmech:GOLD.a60b6f216d	defined_media__b53817a1
habitatmech:GOLD.a613af1611	anal_canal__0e185227
habitatmech:GOLD.a70c6f70a3	trophosome__fe18a60a
habitatmech:GOLD.a7211db1db	osteoma
habitatmech:GOLD.a73e965336	soil__1b8be4ed
habitatmech:GOLD.a744ade0d8	industrial_production__f961ebd0
habitatmech:GOLD.a747c6ab38	saliva__d9def97e
habitatmech:GOLD.a74e46ebe4	alveoli__5d35ddee
habitatmech:GOLD.a792be9b27	lymphatic_system
habitatmech:GOLD.a7d8777e98	air_breathing_organ
habitatmech:GOLD.a83d030599	oil_contaminated
habitatmech:GOLD.a84290851a	c_horizon_substratum__42a62f47
habitatmech:GOLD.a843dbe12a	skeletonized_remains__68ea2ec4
habitatmech:GOLD.a84ac69a45	gallbladder__d157697c
habitatmech:GOLD.a89688e0ba	bacteria__7bc807fd
habitatmech:GOLD.a89d29a4f5	whole_body__4862860b
habitatmech:GOLD.a8a343cf61	lymphatic_system__e4f4d251
habitatmech:GOLD.a8a45ccf82	lymph_duct
habitatmech:GOLD.a8b8ee2424	monument
habitatmech:GOLD.a8f8c792c1	cecum__79e270ae
habitatmech:GOLD.a8fc5001d1	fungi__136600ff
habitatmech:GOLD.a904b6974e	crustaceans_raceway
habitatmech:GOLD.a964ef903a	bulk_soil__6e19ccdc
habitatmech:GOLD.a9d2df6ba5	sediment__58c2d02d
habitatmech:GOLD.a9ee558cb3	thorax_nodes
habitatmech:GOLD.aa58263542	heart_wall
habitatmech:GOLD.aa6478c255	soft_tissues_muscles
habitatmech:GOLD.aa6bf27e0e	trees_stand
habitatmech:GOLD.aab5671566	composting__b5981ec2
habitatmech:GOLD.aae332408d	smooth_muscle__cd412ec6
habitatmech:GOLD.aaf13396b6	anorectal_abscess
habitatmech:GOLD.aaf46ad718	lymphoma
habitatmech:GOLD.ab6354f42c	skeletonized_remains__25008b61
habitatmech:GOLD.ab7a103ed1	probiotics
habitatmech:GOLD.abb03405a5	stomach_content
habitatmech:GOLD.abc3a7c55b	mangrove_soil
habitatmech:GOLD.abc827a582	reproductive_system__74cf1790
habitatmech:GOLD.acc3f2cd61	mine_drainage__bd3e47d7
habitatmech:GOLD.acc41d1792	digestive_system__c5da4fa6
habitatmech:GOLD.acd58e051d	bowens_disease_squamous_cell_carcinoma_in_situ
habitatmech:GOLD.ace43986bc	gastric_caeca__12108999
habitatmech:GOLD.ace8211152	gills__7203172c
habitatmech:GOLD.aceda5f881	eye_ciliary_body__832768c5
habitatmech:GOLD.acf7b9c74c	reproductive_system__e62e83f1
habitatmech:GOLD.ad048728d0	ovaries__a8d92340
habitatmech:GOLD.ad164525c3	tissue_engineered
habitatmech:GOLD.ad6b97c4a4	oropharynx__6a3ecfe6
habitatmech:GOLD.adcef5e4bd	ovicells
habitatmech:GOLD.adf59d0727	meconium
habitatmech:GOLD.adf7e16a3a	activated_sludge__55dc7bfe
habitatmech:GOLD.ae0d773157	stromatolites
habitatmech:GOLD.ae0db57f4a	microbial_mats__7a576572
habitatmech:GOLD.ae5e624552	peyer_s_patches
habitatmech:GOLD.aea4a5fe91	cerumen_earwax
habitatmech:GOLD.aeb3ec93d9	plankton__8f1688f3
habitatmech:GOLD.aed29e2fc1	cave_microbial_mat
habitatmech:GOLD.aed863b800	estuarine_sediment
habitatmech:GOLD.af0455b502	bulk_soil__c2e41395
habitatmech:GOLD.af0c4ac629	endosphere__005f8afe
habitatmech:GOLD.af1854714b	microbial_mats__66f27e00
habitatmech:GOLD.afb49b0d4b	cave_pool
habitatmech:GOLD.aff0c7b92a	plant_products
habitatmech:GOLD.affd2445ea	sponge
habitatmech:GOLD.b01e9194eb	sediment__b9940958
habitatmech:GOLD.b0721b9326	gills__b8975be1
habitatmech:GOLD.b076c78736	woodchip_bioreactor_wbr
habitatmech:GOLD.b091b80314	large_intestine__deeaad00
habitatmech:GOLD.b0b63b2192	sediment__dc3822ec
habitatmech:GOLD.b0c80b8e45	respiratory_tract_fluid
habitatmech:GOLD.b0f6a1ef74	aerobic_zone
habitatmech:GOLD.b0f9e819af	head__ef8439be
habitatmech:GOLD.b101bd7022	mucus__6538fe8a
habitatmech:GOLD.b11bdfbd7c	soda_lake
habitatmech:GOLD.b1230bf984	dust__f81b18c5
habitatmech:GOLD.b12f3234fa	composting__97f67f01
habitatmech:GOLD.b183820c16	arterial__b51e228d
habitatmech:GOLD.b19b7cb64a	ascites__13be9a4c
habitatmech:GOLD.b1b5044bde	soil_crust
habitatmech:GOLD.b1d707114a	soil__5796ed83
habitatmech:GOLD.b1f5d69111	skeletal_system__a462a5a5
habitatmech:GOLD.b1f94cf5f5	settling_tank
habitatmech:GOLD.b20c4bb2ae	tissue__8a4a06fd
habitatmech:GOLD.b220a9866e	o_horizen_organic_layer
habitatmech:GOLD.b22544c1b5	soy_sauce
habitatmech:GOLD.b2bb6d6801	liverworts
habitatmech:GOLD.b2fc8fb1e4	esophagus__d8421c5e
habitatmech:GOLD.b3344a5da2	aural
habitatmech:GOLD.b36274f0b9	tubeworm_bush
habitatmech:GOLD.b36acab3ca	urinary_system__9cc54b3a
habitatmech:GOLD.b3725fa211	sabkha_sediment
habitatmech:GOLD.b37be1dc41	hepatopancreas__dab51403
habitatmech:GOLD.b38b3eaad3	oil_contaminated_sediment__ef831edb
habitatmech:GOLD.b39df834b2	plastic_debries__693ff27d
habitatmech:GOLD.b3e7b4ce80	microbial_mats__aaf3c430
habitatmech:GOLD.b40f9c3903	skin_surface
habitatmech:GOLD.b413e76a62	golden_algae
habitatmech:GOLD.b42fa61aa1	sediment__347a23a3
habitatmech:GOLD.b43776b642	agricultural_land__3b8e1d48
habitatmech:GOLD.b449dc6329	wetland_zone
habitatmech:GOLD.b46d816f26	saline
habitatmech:GOLD.b4ad33ff8e	tooth__c4e59492
habitatmech:GOLD.b4b6e9b05c	bioreactor__f3a45a9d
habitatmech:GOLD.b4bfceb0ce	sediment__74d34b20
habitatmech:GOLD.b4dcdc3c3b	plastic
habitatmech:GOLD.b4e93f5d66	indoor
habitatmech:GOLD.b4ea9a2f17	wastewater__42323a65
habitatmech:GOLD.b5081d36b9	ebpr
habitatmech:GOLD.b5205a5f5b	esophagus__2ce9b1a3
habitatmech:GOLD.b521e12f22	cornea__2a9b9367
habitatmech:GOLD.b544ae2bd2	tissue__21c3873a
habitatmech:GOLD.b56a032dec	vertebra__7edcc201
habitatmech:GOLD.b584ee5347	long_bone
habitatmech:GOLD.b645aeee26	blade
habitatmech:GOLD.b648ad12d6	embryo__74685e7d
habitatmech:GOLD.b64b241c4b	fascia
habitatmech:GOLD.b69e4553bb	dairy_processing_facility
habitatmech:GOLD.b6d84c219e	rectum__dc09b99b
habitatmech:GOLD.b6ea996423	water_treatment_plant__3df322b3
habitatmech:GOLD.b72faf3adf	sediment__a0cc3ecc
habitatmech:GOLD.b75e4aa08f	anoxic_zone
habitatmech:GOLD.b76e4c6e4a	microbial_mats__2265bbbd
habitatmech:GOLD.b77f846671	biofilm__33e704d3
habitatmech:GOLD.b7bb1e18b3	xylem_vessels
habitatmech:GOLD.b7f1694b87	eye__810dedbb
habitatmech:GOLD.b7f85ae39f	excavata
habitatmech:GOLD.b7fcb62675	hair_follicle__fd4fab66
habitatmech:GOLD.b81b7f9eeb	placenta__fb2e5a6a
habitatmech:GOLD.b824c3dc0e	sediment__4d63a226
habitatmech:GOLD.b842078e17	auditory_hearing_system__8fefc879
habitatmech:GOLD.b84283af7d	eye_vitreous_chamber__b4eddfc1
habitatmech:GOLD.b84286286e	hemolymph__3075ad52
habitatmech:GOLD.b87b35dfa6	papillomas
habitatmech:GOLD.b88a94c4f7	epipelagic_euphotic_zone
habitatmech:GOLD.b8b289be4a	thrombolites__e9a8231c
habitatmech:GOLD.b8c468051f	sediment__a3da4b75
habitatmech:GOLD.b8e99e08e5	endophytes__ca9aaedf
habitatmech:GOLD.b933f64ea6	mummified_remains__76cdbf69
habitatmech:GOLD.b93a06a069	sediment__e63c4954
habitatmech:GOLD.b94dc73ee6	whole_body__941e9396
habitatmech:GOLD.b98f04d5ad	tooth_dentin
habitatmech:GOLD.ba2e9c19f0	subcutaneous_fat__00035eca
habitatmech:GOLD.ba687e2c95	lung__ab16a773
habitatmech:GOLD.ba858ff7a6	venous__3e06d9e2
habitatmech:GOLD.ba9317369a	genetic_cross
habitatmech:GOLD.bab80a1f4c	anaerobic_media
habitatmech:GOLD.baffd7f6c7	fetal_tissue__610eb0c8
habitatmech:GOLD.bb0eb00ccb	dissolved_organics_anaerobic
habitatmech:GOLD.bb4731e6fe	cuticle__72f050c4
habitatmech:GOLD.bb809618f0	cold_smoked_fish
habitatmech:GOLD.bbbdbf55b3	nervous_system__b360fe7b
habitatmech:GOLD.bbc1192f75	sediment__5ef6feae
habitatmech:GOLD.bbdf359c41	tissue__feea8c14
habitatmech:GOLD.bbe6f109e1	reagent_blank
habitatmech:GOLD.bbf683017f	agricultural_wastewater
habitatmech:GOLD.bc4a4ce7ca	parathyroid__6e5a5a75
habitatmech:GOLD.bc91213af9	trachea__4dde9163
habitatmech:GOLD.bcb2f8b7f3	nasal_cavity__ae9d5dba
habitatmech:GOLD.bcbb2a8929	microbialites__2dd0659e
habitatmech:GOLD.bcbbbfaedc	peat
habitatmech:GOLD.bcbf6eec9b	digestive_system__e41cfc7b
habitatmech:GOLD.bcd41f1c5d	larvae
habitatmech:GOLD.bcf29a5536	bulk_soil__865abf7b
habitatmech:GOLD.bd019678fb	pancreas__988a7926
habitatmech:GOLD.bd1664969c	foregut__ce63e8ab
habitatmech:GOLD.bd318592b2	estuary__bae88a25
habitatmech:GOLD.bd9662fadb	whole_body__e6584d8d
habitatmech:GOLD.bdd0c4def8	lymph_duct__35252b7a
habitatmech:GOLD.be021eb56c	lesion__59aa3359
habitatmech:GOLD.be387c9aa8	phycosphere
habitatmech:GOLD.be39fe9a0e	lymphatic_system__5f8baf7d
habitatmech:GOLD.be4a7c95b6	crustaceans_pond
habitatmech:GOLD.be8bc688c1	undefined_media
habitatmech:GOLD.be8f52fddd	caulosphere
habitatmech:GOLD.bea2a87b11	liver__9d9c21e5
habitatmech:GOLD.bef31e166b	evaporite
habitatmech:GOLD.bef53c8bcc	microbial_mats__42c901d2
habitatmech:GOLD.bf15464676	a_o_bioreactor
habitatmech:GOLD.bf303fa775	placenta__d0a88ce2
habitatmech:GOLD.bf4b4a5e8e	pitcher__476c5a95
habitatmech:GOLD.bf814eda33	lingual
habitatmech:GOLD.bfcf0a2965	sediment__bf1216c6
habitatmech:GOLD.bfd28de801	eutric
habitatmech:GOLD.bfd6bfa0f1	produced_water__58649b5f
habitatmech:GOLD.bfe3e11951	endosphere__fd8c8a61
habitatmech:GOLD.bfec1d2ae2	bioanode
habitatmech:GOLD.c023583133	biofilter__c190958d
habitatmech:GOLD.c03faacc95	bone__8430e16e
habitatmech:GOLD.c0691a01cf	oral_herpes
habitatmech:GOLD.c07aaa941d	anaerobic_aerobic__c424253c
habitatmech:GOLD.c08255b2d2	benthic_zone
habitatmech:GOLD.c085f6141a	hot_42_90c
habitatmech:GOLD.c0b02b63b9	cave_stream
habitatmech:GOLD.c0ce593089	propleura
habitatmech:GOLD.c0eea2809c	microbial_mats__c3f0268a
habitatmech:GOLD.c15e1115f3	cervix
habitatmech:GOLD.c1749852f0	rumen_caudodorsal_blind_sac
habitatmech:GOLD.c1d7082e4b	digestive_system__780e5b67
habitatmech:GOLD.c1dd680dc7	c_horizon_substratum__d00dc028
habitatmech:GOLD.c1f33a02a6	rumen__e748f14c
habitatmech:GOLD.c1fcc72703	marine_sediment_inoculum
habitatmech:GOLD.c2022a596f	meadow__e0d5e5ec
habitatmech:GOLD.c22928551b	wetland_sediment
habitatmech:GOLD.c245efd1e3	bladder_stones
habitatmech:GOLD.c25f588dad	grains_grain_products
habitatmech:GOLD.c26b92ece6	endocrine_gland__8c35903c
habitatmech:GOLD.c299b80057	epilimnion__460c092c
habitatmech:GOLD.c2a10509ec	rumen_dorsal_sac
habitatmech:GOLD.c2a1b0b268	intestine_anterior
habitatmech:GOLD.c336fb0bb7	hindgut__baf4e5ab
habitatmech:GOLD.c36ec4b6b6	articular_cartilage
habitatmech:GOLD.c39d480448	herpetarium
habitatmech:GOLD.c3baf2135f	thoracic_segments
habitatmech:GOLD.c3fa7fc4c2	environmental__a27d7186
habitatmech:GOLD.c3fe8da706	ovaries__dfa83252
habitatmech:GOLD.c42160d113	nasopharynx__57a76eef
habitatmech:GOLD.c43e79fda5	sediment__6e0c4228
habitatmech:GOLD.c44e436e0a	hyaline__1faea505
habitatmech:GOLD.c4555cf242	palatine_faucial
habitatmech:GOLD.c471fff49f	pancreas__a2576cdf
habitatmech:GOLD.c483f43031	seawater_aquarium
habitatmech:GOLD.c484d9a195	colon__a0dd5461
habitatmech:GOLD.c4bf3d0c83	bioreactor__12a40e2f
habitatmech:GOLD.c4c779417d	larva__b611b4cd
habitatmech:GOLD.c4f57235c7	ice_accretions
habitatmech:GOLD.c4fc259b25	gastric_mucosa__9d9af2f3
habitatmech:GOLD.c517e7bd22	poultry_processing_wastewater
habitatmech:GOLD.c520027f8e	riverside
habitatmech:GOLD.c54ba3bbdb	melanoma
habitatmech:GOLD.c5545d6102	forefield_soil
habitatmech:GOLD.c5640eadf7	fossilized_remains__eec3c6e8
habitatmech:GOLD.c5a94d7484	subglacial_lake__33dd8391
habitatmech:GOLD.c6008da5a8	gut__362f869f
habitatmech:GOLD.c60355cc36	tobacco_production
habitatmech:GOLD.c608026f23	lesion_site__97ee5de0
habitatmech:GOLD.c652e27320	gut__315ebfad
habitatmech:GOLD.c662161205	sludge__e608f05a
habitatmech:GOLD.c6b0b54290	abdomen__0b37a453
habitatmech:GOLD.c6f845a8b8	sediment__a36658ce
habitatmech:GOLD.c7074dec9b	intestinal_mucosa__2213ef4b
habitatmech:GOLD.c7282659d0	sediment__f02aa11f
habitatmech:GOLD.c789b4d04e	sediment__f9571146
habitatmech:GOLD.c79068da29	granular_sludge
habitatmech:GOLD.c7a1674db7	contaminated__49aac985
habitatmech:GOLD.c7a7c79455	cervix__0de03fa8
habitatmech:GOLD.c7c15bc976	leaf_lesion
habitatmech:GOLD.c7e1dbc6bb	co_culture__b3c11dc6
habitatmech:GOLD.c841f68ad2	gingiva__15fc4701
habitatmech:GOLD.c8481605f8	microbial_mats__d16dafc1
habitatmech:GOLD.c84e967b80	diaphragm__fbd202d9
habitatmech:GOLD.c859639497	cuticle__9784f327
habitatmech:GOLD.c87f58ea8a	genital_ulcer__c51fcb9e
habitatmech:GOLD.c88dc894df	armpit_nodes
habitatmech:GOLD.c896f9520f	skin__120842b3
habitatmech:GOLD.c8a2e380c1	fetus
habitatmech:GOLD.c8a794ce91	low_gastrointestinal_tract
habitatmech:GOLD.c8e85f3c84	digestive_system__efdbeca1
habitatmech:GOLD.c8f8029712	pcr_blank_control
habitatmech:GOLD.c9756cb050	nasal_cavity__05a49906
habitatmech:GOLD.c97c09d1e8	inner_ear
habitatmech:GOLD.c98a35c438	petroleum_sludge__d8d5571a
habitatmech:GOLD.c9a52231f1	mixotrophic_mnf
habitatmech:GOLD.c9a99e0db8	coastal_lagoon
habitatmech:GOLD.c9f6be7c10	marine_debries
habitatmech:GOLD.ca1e46c594	salt_crust
habitatmech:GOLD.ca2cd4d00c	pleural_fluid__8112798c
habitatmech:GOLD.ca2df10cfe	sludge__8386cab1
habitatmech:GOLD.ca321f1251	nervous_system__e978605d
habitatmech:GOLD.ca3269e5e5	peritoneal_fluid__a8502eb4
habitatmech:GOLD.ca4882ca81	hind_legs
habitatmech:GOLD.ca7333c915	caeca__67ed138d
habitatmech:GOLD.caaf0cf10a	sweat__8586ece6
habitatmech:GOLD.cad831cd73	reproductive_system__f30f7ffb
habitatmech:GOLD.cb1c796cde	bone_marrow__9387f1a6
habitatmech:GOLD.cb3fda7227	antennal_green_glands
habitatmech:GOLD.cb4b2d7af4	solar_solterns
habitatmech:GOLD.cb4d8fc60e	cecum__d677e5d7
habitatmech:GOLD.cb827f4a50	bioreactor__4c39516f
habitatmech:GOLD.cbad89b6dd	glacier_stream
habitatmech:GOLD.cbd89e2939	intestine__f3947118
habitatmech:GOLD.cbef9ba962	sediment__6e93a95d
habitatmech:GOLD.cc5ac8910b	activated_sludge__b1c5161b
habitatmech:GOLD.cc5b244380	brine__2299825d
habitatmech:GOLD.cc678d76b7	penis_glans
habitatmech:GOLD.cca07b54ba	necrotizing_lesion
habitatmech:GOLD.ccd148a035	wetsalted_hide
habitatmech:GOLD.cd0b0940e5	mammals_human
habitatmech:GOLD.cd2276f854	visceral_fat__db10f510
habitatmech:GOLD.cd2c75c5f4	e_horizon_subsurface__32c31b7b
habitatmech:GOLD.cd608e3ced	breast_cancer_lobular
habitatmech:GOLD.cd67cb0daf	contaminated__10ad7003
habitatmech:GOLD.cd6e81f421	foregut__c14450a8
habitatmech:GOLD.cdab849ba0	tooth__6bf2724a
habitatmech:GOLD.cdbbd857c8	composting__1f48c1e1
habitatmech:GOLD.cdc9731b44	anterior_nares__14fc5dcc
habitatmech:GOLD.cdf0160423	microbial_fuel_cells_mfc
habitatmech:GOLD.cdf0825f85	mud__d8cb1234
habitatmech:GOLD.cdfbc8d8b6	microbial_mat__b6425172
habitatmech:GOLD.cdfe01fc7e	cloaca__f527d4ff
habitatmech:GOLD.ce244e62cd	non_marine_saline_and_alkaline__0e812745
habitatmech:GOLD.ce74177c0e	vaccine
habitatmech:GOLD.ce83e63059	subarachnoid_space__34d30b27
habitatmech:GOLD.ce9fa1ef7f	circulatory_system__241de4de
habitatmech:GOLD.cea7ead8dd	waste__ae37fc5e
habitatmech:GOLD.ceceb38473	clay__0b0ee455
habitatmech:GOLD.cf00643ee7	poultry_confinement_building
habitatmech:GOLD.cf3859b25e	mouse_myeloma
habitatmech:GOLD.cf61f100c6	mineral_soil__7f2d2064
habitatmech:GOLD.cf8a6a7062	pancreas__1d0702a8
habitatmech:GOLD.cfa077b4b9	drinking_water__0a661d20
habitatmech:GOLD.cfa530990d	bartholin_abscess
habitatmech:GOLD.cfe3ac7130	composting__f25ec0d0
habitatmech:GOLD.cfe5d67257	acidic__a1864fe6
habitatmech:GOLD.cfec381b0d	spat
habitatmech:GOLD.d011f4b43c	digestive_system__9ec9b5f9
habitatmech:GOLD.d0138ba7be	sediment__a4ddb224
habitatmech:GOLD.d022c1c4c5	cryoconite__af2a9806
habitatmech:GOLD.d05e9759d7	green_waste
habitatmech:GOLD.d0912b66fe	apoeccrine_sweat_glands
habitatmech:GOLD.d0a97e09fe	excretory_system__22ee753c
habitatmech:GOLD.d0cebee7db	epibionts
habitatmech:GOLD.d0eb6f257f	urinary_bladder__f0d1b837
habitatmech:GOLD.d10c32d635	liver__fd39579a
habitatmech:GOLD.d113abe60e	periprosthetic_joint
habitatmech:GOLD.d1d916a248	abscess__0f7f7357
habitatmech:GOLD.d1da0b1e93	tissue__1b9c50d3
habitatmech:GOLD.d1de3c94cf	remains__784e165d
habitatmech:GOLD.d1e1435f42	spicules
habitatmech:GOLD.d1f4d0cde1	ceca__d15faa5d
habitatmech:GOLD.d1ffda8340	duodenum__00ca3b2c
habitatmech:GOLD.d2132d09ae	geothermal_pool_hot_lake
habitatmech:GOLD.d225bacabd	catarrh__1e78e51c
habitatmech:GOLD.d23207689e	ootheca_egg_mass
habitatmech:GOLD.d250342fe1	puddle
habitatmech:GOLD.d25ff4a586	blood__5ef3f2f4
habitatmech:GOLD.d263dfb09c	outdoor_air
habitatmech:GOLD.d275fc9ccd	endocrine_system__e2d3d7a6
habitatmech:GOLD.d27bcd61e0	decayed_wood__afd3403c
habitatmech:GOLD.d29a0aa94b	unchlorinated
habitatmech:GOLD.d2a012ea0c	plant_callus
habitatmech:GOLD.d2ef97a849	bryozoans
habitatmech:GOLD.d30fc15bde	stomach__9e0ff8dc
habitatmech:GOLD.d3160a0c40	small_intestine__45b8dd4d
habitatmech:GOLD.d366a6d2a2	nanoflagellates
habitatmech:GOLD.d3869ad37f	stomach__0260a3a9
habitatmech:GOLD.d39a2ed099	transient_pool
habitatmech:GOLD.d3b891e82e	host_associated
habitatmech:GOLD.d3cad7d813	oral_mucosa
habitatmech:GOLD.d3da9a2ed0	lake_biofilm
habitatmech:GOLD.d3e01e5908	anammox
habitatmech:GOLD.d3e8ec1eb1	crop__a03dd0e3
habitatmech:GOLD.d3f9c0123c	reproductive_system__64711026
habitatmech:GOLD.d438ab5070	whole_body__329ebbdc
habitatmech:GOLD.d43c16754a	fecal__d12909cd
habitatmech:GOLD.d458551b02	sediment__2f8c22b7
habitatmech:GOLD.d45cb18103	periodontal_pockets__b156f40a
habitatmech:GOLD.d4694eed69	concrete_surface
habitatmech:GOLD.d482ddbf80	freshwater__0ce4d27d
habitatmech:GOLD.d489490eaf	muscular_system__24f403ad
habitatmech:GOLD.d4e02cf775	gut__bf7dab67
habitatmech:GOLD.d510166905	methane
habitatmech:GOLD.d548daa79b	aerobic_media
habitatmech:GOLD.d5e5877840	muscles
habitatmech:GOLD.d5eff0efa2	oropharynx__eecf4d0a
habitatmech:GOLD.d61fa6c9ee	aquifer__f620c815
habitatmech:GOLD.d63e165267	endocrine_system__fc8977b8
habitatmech:GOLD.d640d7cf58	oil_contaminated__eec9b4c2
habitatmech:GOLD.d64c9575e7	settling_tank__54e3a311
habitatmech:GOLD.d672a250b4	attached_keratinized_gingiva__a8c3d27a
habitatmech:GOLD.d6979edc0e	benzene
habitatmech:GOLD.d6c49dfec6	elastic
habitatmech:GOLD.d6c97cc5bd	sediment__26a3aecb
habitatmech:GOLD.d6cd65debc	large_intestine__e3fade4b
habitatmech:GOLD.d6cebb0aa0	bio_and_green_waste_bgw
habitatmech:GOLD.d712a910ec	crop__3de61c58
habitatmech:GOLD.d722422e31	uranium_contaminated
habitatmech:GOLD.d727388954	acid_mine_drainage__58dcd3be
habitatmech:GOLD.d732aac660	mineral_soil_core
habitatmech:GOLD.d750ff157a	raw_milk
habitatmech:GOLD.d76e4389b2	rock__d4e1e84c
habitatmech:GOLD.d7cff86ce8	digestive_system__46d403bb
habitatmech:GOLD.d7f0319840	scalp_non_dandruff
habitatmech:GOLD.d8195311eb	oral_mucosa__b60f73eb
habitatmech:GOLD.d850487186	seed_radicle
habitatmech:GOLD.d8b9309d5e	cartilage__c54322c6
habitatmech:GOLD.d8c427584f	alkaline__009939a8
habitatmech:GOLD.d8cd51c2a3	sea_ice__a6c14b9a
habitatmech:GOLD.d8d3393339	urban_wastewater
habitatmech:GOLD.d8d92ac75c	nervous_system__a5e4f1cb
habitatmech:GOLD.d90a168ad6	snuff
habitatmech:GOLD.d91912259d	mouth_ulcer
habitatmech:GOLD.d96dd38f86	flow_back_produced_fluids
habitatmech:GOLD.d97254fc6a	p1_segment
habitatmech:GOLD.d97bda50b6	nutrient_rich
habitatmech:GOLD.d980919c41	integumentary_system__bd82bc93
habitatmech:GOLD.d9b3a1e82d	bone__b47efce2
habitatmech:GOLD.d9d8c58a7b	solar_salterns_sediment
habitatmech:GOLD.d9fb6dd542	cave_lake
habitatmech:GOLD.da02e4c756	connective_tissue__85a5a212
habitatmech:GOLD.da1b16a895	sediment__24eaa500
habitatmech:GOLD.da244adbbe	discharge__0e4f2939
habitatmech:GOLD.da4109db9e	dental_calculus__8a0a99ac
habitatmech:GOLD.da6a051c8b	river_biofilm
habitatmech:GOLD.da71b4e2c9	solar_salt
habitatmech:GOLD.da97232241	sediment__4afb1aae
habitatmech:GOLD.dab267c443	activated_sludge__a422e33f
habitatmech:GOLD.dacfc87fde	granuloma
habitatmech:GOLD.dad9be1112	plastic__bda4cab0
habitatmech:GOLD.daebe0af3d	ear_discharge
habitatmech:GOLD.db17f52768	dental_abscess
habitatmech:GOLD.db419db455	fecal__c047ee1e
habitatmech:GOLD.db79f0142d	hydrocarbon__a75cc82e
habitatmech:GOLD.db9b9cd03c	p1_segment__12271485
habitatmech:GOLD.dba2a83b95	arthropoda_insects
habitatmech:GOLD.dbd07e057b	sediment__e76662f3
habitatmech:GOLD.dbfbcdfbbd	remains__68525761
habitatmech:GOLD.dc062a959c	cecotropes_night_fecs
habitatmech:GOLD.dc31418f43	cold_methane_seep
habitatmech:GOLD.dc3211374f	peritoneum__4e20990b
habitatmech:GOLD.dc36405736	wheat_straw
habitatmech:GOLD.dc4dba910a	reclaimed_recycled_wastewater
habitatmech:GOLD.dc868b3211	tooth_dental_pulp
habitatmech:GOLD.dc86c8917c	integumentary_system__2442c03e
habitatmech:GOLD.dc8c747045	subsurface
habitatmech:GOLD.dd1a9f0db8	lung__11adc96c
habitatmech:GOLD.dd598a891d	permafrost__91ef9b0b
habitatmech:GOLD.dd76069e56	integumentary_system__8b2b03cc
habitatmech:GOLD.ddacae4eef	wall_biofilm
habitatmech:GOLD.ddb34837bf	kidney_stones__d590ef6d
habitatmech:GOLD.ddded268b0	jejunum__d6f3ac4c
habitatmech:GOLD.de5efc0eb8	biliary_tract__d4ec2b3f
habitatmech:GOLD.de8a7c8184	landfill__170b6252
habitatmech:GOLD.deb06c4e48	continuous_culture
habitatmech:GOLD.debc272058	mineral_soil__e91dd415
habitatmech:GOLD.df0702201d	kidney_abscess
habitatmech:GOLD.df0ebca6c0	raw_wastewater
habitatmech:GOLD.df1d688f27	produced_water__123adb7f
habitatmech:GOLD.df20aa5a67	microbial_mats__91e1bc3c
habitatmech:GOLD.df411b28d5	geothermal_field__9caac2d8
habitatmech:GOLD.df711b7256	ovaries__79cb6618
habitatmech:GOLD.df92d9a85e	joint_capsule
habitatmech:GOLD.dfa9d6e21a	forest_soil__758d20e2
habitatmech:GOLD.dfaa49c534	skin_tag
habitatmech:GOLD.dfaedfff09	bryozoa
habitatmech:GOLD.dfb551a1fb	reef_zone
